,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
10,bcls,product,313166,0.35229748,99 BANANAS - BANANA SCHNAPP LIQUEUR,,,Liqueurs,3.6,[],,9.99,,,,,False,,['New Product'],,,313166,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/313166.jpeg,4170,2024-11-27 13:10:01,,1,['00080660118086'],False,,0.2,[],99 BANANAS - BANANA SCHNAPP LIQUEUR,,USA,False,,2,2,,,False,102.0, BANANA SCHNAPP LIQUEUR,0.495,,False,['New Product'],SR,,99 BANANAS ,US,,Fruit Liqueurs,Liqueurs,False,False,0,9.99,,True,,,99 bananas - banana schnapp liqueur,,,3,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",False,1004,1019,1211,834.0,41658.3,0.099,100.9090909090909,0.5151515151515151
11,bcls,product,163036,0.3604726,99 BANANAS - BANANA SCHNAPPS LIQUEUR,,,Liqueurs,4.3,[],,2.49,,,,,"99 Bananas is a 99-proof banana-flavoured schnapps, hence the name. Sweet and fruity, it is a fun addition to tropical drinks.
",,[],,,163036,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/163036.jpeg,33966,2024-11-27 13:10:01,,1,['00080660620992'],False,,0.05,[],99 BANANAS - BANANA SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,176.0, BANANA SCHNAPPS LIQUEUR,0.495,,False,[],SR,,99 BANANAS ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.49,,False,,,99 bananas - banana schnapps liqueur,,,92,Spirits,[],True,1004,1019,1211,1698.3000000000002,84575.34000000001,0.02475,100.60606060606061,0.8888888888888888
12,bcls,product,409902,0.35229748,99 BLUE RASPBERRIES - RASPBERRY SCHNAPPS LIQUEUR,,,Liqueurs,3.5,[],,2.49,,,,,False,,['New Product'],,,409902,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/409902.jpeg,14161,2024-11-27 13:10:01,,1,"['00080660010885', '00088004039660']",False,,0.05,[],99 BLUE RASPBERRIES - RASPBERRY SCHNAPPS LIQUEUR,,USA,False,,2,2,,,False,93.0, RASPBERRY SCHNAPPS LIQUEUR,0.495,,False,['New Product'],SR,,99 BLUE RASPBERRIES ,US,,Fruit Liqueurs,Liqueurs,False,False,0,2.49,,True,,,99 blue raspberries - raspberry schnapps liqueur,,,4,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",True,1004,1019,1211,708.0500000000001,35260.89,0.02475,100.60606060606061,0.4696969696969697
13,bcls,product,119140,0.35229748,99 PEACHES - PEACH SCHNAPPS LIQUEUR,,,Liqueurs,3.0,[],,2.49,,,,,False,,['New Product'],,,119140,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/119140.jpeg,11737,2024-11-27 13:10:01,,1,['00089000990610'],False,,0.05,[],99 PEACHES - PEACH SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,70.0, PEACH SCHNAPPS LIQUEUR,0.495,,False,['New Product'],SR,,99 PEACHES ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.49,,True,,,99 peaches - peach schnapps liqueur,,,4,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",True,1004,1019,1211,586.85,29225.13,0.02475,100.60606060606061,0.35353535353535354
14,bcls,product,313169,0.3604726,99 WATERMELON - WATERMELON SCHNAPP LIQUEUR,,,Liqueurs,0.0,[],,9.99,,,,,False,,"['BCL Select', 'New Product']",,,313169,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/313169.jpeg,2252,2024-11-27 13:10:01,,1,['00089000991037'],False,,0.2,[],99 WATERMELON - WATERMELON SCHNAPP LIQUEUR,,USA,False,,2,2,,,False,46.0, WATERMELON SCHNAPP LIQUEUR,0.495,,True,"['BCL Select', 'New Product']",C,,99 WATERMELON ,US,,Fruit Liqueurs,Liqueurs,False,False,0,9.99,,True,,,99 watermelon - watermelon schnapp liqueur,,,0,Spirits,"[{'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",False,1004,1019,1211,450.40000000000003,22497.48,0.099,100.9090909090909,0.23232323232323232
15,bcls,product,119121,0.35229748,99 WATERMELONS - WATERMELON SCHNAPPS LIQUEUR,,,Liqueurs,4.4,[],,2.49,,,,,"Smooth, refreshing, easy to drink, and most of all, FUN! Perfect in mixed tropical drinks.
",,[],,,119121,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/119121.jpeg,16142,2024-11-27 13:10:01,,1,['00089000991044'],False,,0.05,[],99 WATERMELONS - WATERMELON SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,117.0, WATERMELON SCHNAPPS LIQUEUR,0.495,,False,[],SH,,99 WATERMELONS ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.49,,False,,,99 watermelons - watermelon schnapps liqueur,,,18,Spirits,[],True,1004,1019,1211,807.1,40193.58,0.02475,100.60606060606061,0.5909090909090909
16,bcls,product,106802,0.3604726,99 XXPRESSO - COFFEE LIQUEUR,,,Liqueurs,4.0,[],,2.49,,,,,"99 XXpresso is the perfect coffee concoction with just the right balance of sweetness.
",,[],,,106802,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/106802.jpeg,16646,2024-11-27 13:10:01,,1,['00089000992010'],False,,0.05,[],99 XXPRESSO - COFFEE LIQUEUR,,Canada,False,,2,2,,,False,135.0, COFFEE LIQUEUR,0.495,,False,[],SR,,99 XXPRESSO ,CA,,Coffee And Cocoa Liqueurs,Liqueurs,False,False,0,2.49,,False,,,99 xxpresso - coffee liqueur,,,59,Spirits,[],True,1004,1019,1209,832.3000000000001,41448.54,0.02475,100.60606060606061,0.6818181818181818
17,bcls,product,20146,0.35229748,AALBORG TAFFEL AQUAVIT,,,Other Spirits,4.0,[],True,42.99,,,2024-11-24T00:00:00.000-08:00,,"Double Gold, San Francisco World Spirits Competition 2021. The Danes have given it the nickname 'Red Aalborg,' but it got its real name as early as 1846, when it was launched by Isidor Henius - the man who brought Danish schnapps production up to the quality level we know today. Aalborg Taffel Akvavit is the archetype of a clear, Danish akvavit. It has a clear taste of caraway seeds, but if you close your eyes, you can sense a discreet aftertaste of orange. It goes perfectly with a piece of marinated herring served with an onion ring, cured sausage or roast pork.
",2024-11-24T00:00:00.000-08:00,['On Sale'],2024-12-28T00:00:00.000-08:00,,20146,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/20146.jpeg,555,2024-11-27 13:10:01,,1,['00817469010293'],False,,0.75,[],AALBORG TAFFEL AQUAVIT,,Denmark,False,,2,2,,,False,85.0,AALBORG TAFFEL AQUAVIT,0.45,,False,['On Sale'],SR,,,DK,,Flavoured Spirits,Other Spirits,False,False,0,39.99,,False,,,aalborg taffel aquavit,,2024-12-28T00:00:00.000-08:00,109,Spirits,[],True,1004,1020,1238,416.25,23859.45,0.3375,127.37777777777778,0.4292929292929293
18,bcls,product,773002,0.35229748,ABERFELDY - 12 YEAR OLD,,,Whisky,3.9,[],,74.99,,,,,"Double Gold, San Francisco World Spirits Competition 2022. A honeyed dram with notes of fruit, spices, lots of vanilla and just a hint of smoke.
",,[],,,773002,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/773002.jpeg,1497,2024-11-27 13:10:01,Highland,1,['05000277003457'],False,,0.75,[],ABERFELDY - 12 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,185.0, 12 YEAR OLD,0.4,,False,[],SR,,ABERFELDY ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,74.99,,False,,,aberfeldy - 12 year old,,,610,Spirits,[],True,1004,1024,1289,1122.75,112260.03,0.30000000000000004,249.9666666666666,0.9343434343434344
19,bcls,product,661884,0.35229748,ABERFELDY - 21 YEAR OLD,,,Whisky,4.0,[],,320.0,,,,,"98 Points, International Wine & Spirit Competition 2022: ""Creamy and indulgent with hints of vanilla tart, sweet dried fruit and fresh pastry on the nose. Smoky and intriguing on the palate, revealing complex layers of raisin, date and dried fig. An attractive style, and extremely enjoyable.""
",,[],,,661884,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/661884.jpeg,134,2024-11-27 13:10:01,Highland,1,['05000277003587'],False,,0.75,[],ABERFELDY - 21 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,35.0, 21 YEAR OLD,0.4,,False,[],SH,,ABERFELDY ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,320.0,,False,,,aberfeldy - 21 year old,,,209,Spirits,[],True,1004,1024,1289,100.5,42880.0,0.30000000000000004,1066.6666666666665,0.17676767676767677
