,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
10,bcls,product,282263,0.59922385,AGLIANICO DEL VULTURE - SIIR SAN MARTINO,Aglianico,,Italy Wine,3.7,[],,34.99,,,,,False,,[],,,282263,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/282263.jpeg,123,2024-07-27 15:10:01,,1,['08052440572014'],False,,0.75,[],AGLIANICO DEL VULTURE - SIIR SAN MARTINO,,Italy,False,Other Italy South,2,2,RED,AGLIANICO,False,10.0, SIIR SAN MARTINO,0.13,,False,[],ST,,AGLIANICO DEL VULTURE ,IT,,Italy Red Wine,Red Wine,False,False,0,34.99,00,False,,,aglianico del vulture - siir san martino,,,4,Wine,[],False,1005,1043,1203,92.25,4303.77,0.0975,358.87179487179486,0.050505050505050504
11,bcls,product,150519,0.60605395,AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2022,,,France Wine,4.3,[],True,22.99,,,2024-06-30T00:00:00.000-07:00,,"93 Points, Decanter's Rose Wines of the Year 2020 - ""Ripe stone fruit, summer berries and rose aromas. Raspberry and ripe cherry provide sunny, warm fruits on the palate that sit alongside balanced acidity and an appealing weight.
",2024-06-30T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2024-07-27T00:00:00.000-07:00,,150519,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/150519.jpeg,1474,2024-07-27 15:10:01,,1,"['03414010000429', '03414010000092', '03414010000351', '03414011800073', '03414010000269', '03414010000054']",False,,0.75,[],AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2022,,France,False,Provence,2,2,ROSE,NOT APPLICABLE,False,87.0, CHATEAU BARBEBELLE ROSE FLEURI 2022,0.13,,True,"['BCL Select', 'On Sale']",C,,AIX EN PROVENCE ROSE ,FR,,France Rose Wine,Rose Wine,False,False,0,20.99,00,False,,,aix en provence rose - chateau barbebelle rose fleuri 2022,,2024-07-27T00:00:00.000-07:00,141,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1037,1153,1105.5,33887.259999999995,0.0975,235.79487179487177,0.4393939393939394
12,bcls,product,133044,0.60605395,ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,Other Blend,,Portugal Wine,4.5,[],,31.99,,,,,"Decanter, 93 points: ""Moreto has the starring role in this blend, setting the tone, with a flavoursome, mellow palate. Savoury oak and cured leather notes lead on the nose and palate. Rich gusty dried fig and spicy, bay-leaf-accented currant fruit throughout. Ripe mouth-coating tannins lend depth, whilst persistent mineral acidity brings length of flavour.""
",,[],,,133044,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/133044.jpeg,248,2024-07-27 15:10:01,,1,['05600757841588'],False,,0.75,[],ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,,Portugal,False,Other Portugal South,2,2,RED,OTHER BLEND,False,25.0, BOJADOR SPECIAL EDITION VINHO TINTO,0.145,,False,[],ST,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,31.99,00,False,,,alentejano - bojador special edition vinho tinto,,,34,Wine,[],True,1005,1048,1248,186.0,7933.5199999999995,0.10874999999999999,294.1609195402299,0.12626262626262627
13,bcls,product,492176,0.60605395,ALENTEJANO - CASA RELVAS BARRICADO,Other Blend,,Portugal Wine,4.1,[],,13.99,,,,,"Deep ruby with violent hints this wine is ripe with black fruit and spice notes. Well-balanced with a round, rich palate, and smooth tannins. Palate showcases notes of dark fruits and spice.
",,['BCL Select'],,,492176,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/492176.jpeg,1714,2024-07-27 15:10:01,,1,['05600391235781'],False,,0.75,[],ALENTEJANO - CASA RELVAS BARRICADO,,Portugal,False,Other Portugal South,3,3,RED,OTHER BLEND,False,106.0, CASA RELVAS BARRICADO,0.135,,True,['BCL Select'],C,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,13.99,00,False,,,alentejano - casa relvas barricado,,,23,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1048,1248,1285.5,23978.86,0.10125,138.17283950617283,0.5353535353535354
14,bcls,product,62235,0.60605395,ALENTEJANO - CASA SANTOS LIMA QUID PRO QUO,Other Blend,,Portugal Wine,4.0,[],,15.99,,,,,"90 Points Wine Enthusiast: """"A rich, solid blend of Touriga Nacional, Tinto Roriz, Syrah and Alicante Bouschet, the wine has a fine balance between cool tannins and bold black fruits. It is a wine that will age further with its juicy acidity and tannins. Drink from 2021."" (November 2020)
",,['BCL Select'],,,62235,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/62235.jpeg,8564,2024-07-27 15:10:01,,1,['05604424433014'],False,,0.75,[],ALENTEJANO - CASA SANTOS LIMA QUID PRO QUO,,Portugal,False,Other Portugal South,2,2,RED,OTHER BLEND,False,162.0, CASA SANTOS LIMA QUID PRO QUO,0.14,,True,['BCL Select'],C,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,15.99,00,False,,,alentejano - casa santos lima quid pro quo,,,180,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1048,1248,6423.0,136938.36000000002,0.10500000000000001,152.28571428571428,0.8181818181818182
15,bcls,product,427693,0.59922385,ALENTEJANO - HERDADE DE ROCIM FRESH FROM AMPHORA,Touriga Nacional,,Portugal Wine,4.4,[],,29.99,,,,,False,,[],,,427693,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/427693.jpeg,94,2024-07-27 15:10:01,,1,['05600314049785'],False,,1.0,[],ALENTEJANO - HERDADE DE ROCIM FRESH FROM AMPHORA,,Portugal,False,Other Portugal South,2,2,RED,TOURIGA NACIONAL,False,12.0, HERDADE DE ROCIM FRESH FROM AMPHORA,0.115,,False,[],ST,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,29.99,00,False,,,alentejano - herdade de rocim fresh from amphora,,,13,Wine,[],True,1005,1048,1248,94.0,2819.06,0.115,260.78260869565213,0.06060606060606061
16,bcls,product,167370,0.59922385,ALENTEJANO - SEGREDOS DE SAO MIGUEL,Other Blend,,Portugal Wine,4.1,[],,15.99,,,,,"This little Portuguese gem is a solid choice for sipping or pairing, and is sure to please with its silky smoothness and good fruit concentration. 
",,['BCL Select'],,,167370,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/167370.jpeg,1676,2024-07-27 15:10:01,,1,"['05600391237105', '05600391232179']",False,,0.75,[],ALENTEJANO - SEGREDOS DE SAO MIGUEL,,Portugal,False,Other Portugal South,2,2,RED,OTHER BLEND,False,124.0, SEGREDOS DE SAO MIGUEL,0.135,,True,['BCL Select'],C,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,15.99,00,False,,,alentejano - segredos de sao miguel,,,125,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1048,1248,1257.0,26799.24,0.10125,157.92592592592592,0.6262626262626263
17,bcls,product,114419,0.60605395,ALENTEJO TINTO - HERDADE DO PESO SOSSEGO,Tempranillo,,Portugal Wine,4.1,[],,14.99,,,,,"A vibrant ruby colour wine with intense notes of red fruit and delicate hints of wood. On the palate, it is smooth and elegant, with prominent tannins. Balanced acidity reveals a long and fresh finish.",,['BCL Select'],,,114419,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/114419.jpeg,1910,2024-07-27 15:10:01,,1,['05601012004786'],False,,0.75,[],ALENTEJO TINTO - HERDADE DO PESO SOSSEGO,,Portugal,False,Other Portugal North,2,2,RED,TEMPRANILLO,False,146.0, HERDADE DO PESO SOSSEGO,0.135,,True,['BCL Select'],C,,ALENTEJO TINTO ,PT,,Portugal Red Wine,Red Wine,False,False,0,14.99,00,False,,,alentejo tinto - herdade do peso sossego,,,44,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1048,1248,1432.5,28630.9,0.10125,148.04938271604937,0.7373737373737373
18,bcls,product,172973,0.60605395,ALICANTE MONASTRELL ROSE - VERMADOR ORGANIC VEGAN,,,Spain Wine,4.2,[],,15.49,,,,,"Brilliant pink colour with hues of smoked salmon. Fruity aromas of strawberry and plum. Full, fresh and fruity on the palate with aromatic persistence and good structure and balance. A very food-friendly, Mediterranean-style rosé wine. Certified organic and vegan. 
",,[],,,172973,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/172973.jpeg,2,2024-07-27 15:10:01,,1,['08437003095276'],False,,0.75,['Organic'],ALICANTE MONASTRELL ROSE - VERMADOR ORGANIC VEGAN,,Spain,False,Alicante,3,3,ROSE,NOT APPLICABLE,True,1.0, VERMADOR ORGANIC VEGAN,0.135,,False,[],SH,,ALICANTE MONASTRELL ROSE ,ES,,Spain Rose Wine,Rose Wine,False,False,1,15.49,00,False,,,alicante monastrell rose - vermador organic vegan,,,52,Wine,[],True,1005,1051,1267,1.5,30.98,0.10125,152.98765432098764,0.005050505050505051
19,bcls,product,466011,0.59922385,ALLEGRINI - PALAZZO DELLE TORRE IGT 2020,Other Blend,,Italy Wine,4.2,[],,29.99,,,,,"95 Points, James Suckling: ""Dark saturated cherry notes, kirsch, licorice strap, black olive tapenade, and alpine herb, bound to an edgy twine of tannins, with an underlying raft of freshness conferring a sappy, crunchy feel and fine length. Drink or hold."" (May 2023)
",,[],,,466011,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/466011.jpeg,694,2024-07-27 15:10:01,Other,1,"['00098709071155', '08015822000178']",False,,0.75,[],ALLEGRINI - PALAZZO DELLE TORRE IGT 2020,,Italy,False,Veneto,2,2,RED,OTHER BLEND,False,61.0, PALAZZO DELLE TORRE IGT 2020,0.125,,False,[],SR,,ALLEGRINI ,IT,,Italy Red Wine,Red Wine,False,False,0,29.99,00,False,,,allegrini - palazzo delle torre igt 2020,,,128,Wine,[],True,1005,1043,1203,520.5,20813.059999999998,0.09375,319.8933333333333,0.30808080808080807
